OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04081320120830SRW,Sample-Routine,Water,,2012-08-13,08:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,3.44,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04052920120830SRW,Sample-Routine,Water,,2012-05-29,08:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04080620120845SRW,Sample-Routine,Water,,2012-08-06,08:45:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.40,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04082120121505SRW,Sample-Routine,Water,,2012-08-21,15:05:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,2.73,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04073020120840SRW,Sample-Routine,Water,,2012-07-30,08:40:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,16.10,ug/l,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04092420120837SRW,Sample-Routine,Water,,2012-09-24,08:37:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.59,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04072320120845SRW,Sample-Routine,Water,,2012-07-23,08:45:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,5.25,ug/l,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04062520120835SRW,Sample-Routine,Water,,2012-06-25,08:35:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,8.74,ug/l,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04052120120735SRW,Sample-Routine,Water,,2012-05-21,07:35:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04070920121430SRW,Sample-Routine,Water,,2012-07-09,14:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,3.08,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04091720120810SRW,Sample-Routine,Water,,2012-09-17,08:10:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.79,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04091020120820SRW,Sample-Routine,Water,,2012-09-10,08:20:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.81,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04061820120837SRW,Sample-Routine,Water,,2012-06-18,08:37:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.33,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRNF143013250001L,Sample-Routine,Water,,2006-04-30,13:25:00,CST,,,,.1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRNF1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.20,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA,COEOMAHA_WQX,Immuno Assay - Pesticide Scan,,WES Chemistry Quality Assurance Branch,2006-08-11,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKML190514450001L,Sample-Routine,Water,,2006-09-05,14:45:00,CST,,,,.1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKML1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.10,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2006-10-30,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKML170514400001L,Sample-Routine,Water,,2006-07-05,14:40:00,CST,,,,.1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKML1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.20,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2006-08-11,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKML153014150001L,Sample-Routine,Water,,2006-05-30,14:15:00,CST,,,,.1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKML1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,2.1,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2006-06-29,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKML180114300001L,Sample-Routine,Water,,2006-08-01,14:30:00,CST,,,,.1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKML1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.20,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2006-08-22,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKML150114000001L,Sample-Routine,Water,,2006-05-01,14:00:00,CST,,,,.1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKML1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.20,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA,COEOMAHA_WQX,Immuno Assay - Pesticide Scan,,WES Chemistry Quality Assurance Branch,2006-06-19,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKML172813000001L,Sample-Routine,Water,,2005-07-28,13:00:00,CST,,,,.1,m,,,,,,AMB-NELAKE-002,,COEOMAHA_WQX-WCRLKML1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.51,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2005-08-01,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKML183012000001L,Sample-Routine,Water,,2005-08-30,12:00:00,CST,,,,.1,m,,,,,,AMB-NELAKE-002,,COEOMAHA_WQX-WCRLKML1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2005-09-03,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKML150612000001L,Sample-Routine,Water,,2005-05-06,12:00:00,CST,,,,.1,m,,,,,,AMB-NELAKE-002,,COEOMAHA_WQX-WCRLKML1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2005-05-23,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05090720101450SRW,Sample-Routine,Water,,2010-09-07,14:50:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05062120101430SRW,Sample-Routine,Water,,2010-06-21,14:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05083020101435SRW,Sample-Routine,Water,,2010-08-30,14:35:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05080220101500SRW,Sample-Routine,Water,,2010-08-02,15:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05051020101430SRW,Sample-Routine,Water,,2010-05-10,14:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05060120101430SRW,Sample-Routine,Water,,2010-06-01,14:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05092020101500SRW,Sample-Routine,Water,,2010-09-20,15:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05071920101430SRW,Sample-Routine,Water,,2010-07-19,14:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05091320101500SRW,Sample-Routine,Water,,2010-09-13,15:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05052420101415SRW,Sample-Routine,Water,,2010-05-24,14:15:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05081620101500SRW,Sample-Routine,Water,,2010-08-16,15:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.29,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05092720101500SRW,Sample-Routine,Water,,2010-09-27,15:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05070620101430SRW,Sample-Routine,Water,,2010-07-06,14:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05071220101430SRW,Sample-Routine,Water,,2010-07-12,14:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05060720101440SRW,Sample-Routine,Water,,2010-06-07,14:40:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05062820101340SRW,Sample-Routine,Water,,2010-06-28,13:40:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05051720101515SRW,Sample-Routine,Water,,2010-05-17,15:15:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05082320101500SRW,Sample-Routine,Water,,2010-08-23,15:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05061420101540SRW,Sample-Routine,Water,,2010-06-14,15:40:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05072620101600SRW,Sample-Routine,Water,,2010-07-26,16:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.21,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05080920101500SRW,Sample-Routine,Water,,2010-08-09,15:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKND190513000001L,Sample-Routine,Water,,2007-09-05,13:00:00,CST,,,,.1,m,,,,,,AMB-NELAKE-004,,COEOMAHA_WQX-WCRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-09-05,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKND180113000005L,Sample-Routine,Water,,2007-08-01,13:00:00,CST,,,,.5,m,,,,,,AMB-NELAKE-004,,COEOMAHA_WQX-WCRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-08-02,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKND170913300001L,Sample-Routine,Water,,2007-07-09,13:30:00,CST,,,,.1,m,,,,,,AMB-NELAKE-004,,COEOMAHA_WQX-WCRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-07-12,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKND160513300001L,Sample-Routine,Water,,2007-06-05,13:30:00,CST,,,,.1,m,,,,,,AMB-NELAKE-004,,COEOMAHA_WQX-WCRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-06-07,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKND150214000005L,Sample-Routine,Water,,2007-05-02,14:00:00,CST,,,,.5,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-05-04,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKND180114300001L,Sample-Routine,Water,,2006-08-01,14:30:00,CST,,,,.1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.20,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2006-08-22,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKND190514300001L,Sample-Routine,Water,,2006-09-05,14:30:00,CST,,,,.1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.20,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2006-10-30,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WCRLKND153014300010L,Sample-Routine,Water,,2006-05-30,14:30:00,CST,,,,1,m,,,,,,AMB-NELAKE-003,,COEOMAHA_WQX-WCRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.20,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,WES Chemistry Quality Assurance Branch,2006-06-20,,,,,,STORET
